date,price
2015-01-01,60.0
2015-01-02,60.0
2015-01-05,57.542070269907455
2015-01-06,57.542070269907455
2015-01-07,63.330444786342646
2015-01-08,60.440654934661644
2015-01-09,55.94448432716983
2015-01-12,44.42670648513648
2015-01-13,44.42670648513648
2015-01-14,48.62856886085073
2015-01-15,51.37035715917905
2015-01-16,48.54844853569561
2015-01-19,41.1301459499768
2015-01-20,42.29132229177493
2015-01-21,43.964822015929
2015-01-22,43.964822015929
2015-01-23,36.40888900241392
2015-01-26,45.40303932967095
2015-01-27,49.55478075378379
2015-01-28,54.29711595536622
2015-01-29,55.64714099721896
2015-01-30,55.64714099721896
2015-02-02,56.78960109927218
2015-02-03,56.78960109927218
2015-02-04,55.51346095390704
2015-02-05,52.27045129239112
2015-02-06,49.84685091409026
2015-02-09,47.18566844538361
2015-02-10,51.64998444510624
2015-02-11,51.825556337200524
2015-02-12,51.825556337200524
2015-02-13,48.838891199548776
2015-02-16,50.7261187985346
2015-02-17,48.86446360280353
2015-02-18,45.20206813305303
2015-02-19,42.01618899911928
2015-02-20,40.01267178351301
2015-02-23,36.93873502761999
2015-02-24,35.60751868379802
2015-02-25,35.60751868379802
2015-02-26,35.60751868379802
2015-02-27,35.60751868379802
2015-03-02,30.123230598529247
2015-03-03,30.123230598529247
2015-03-04,32.99121116984852
2015-03-05,30.072429893665266
2015-03-06,30.02205905934548
2015-03-09,28.983915943417465
2015-03-10,26.531902415051984
2015-03-11,24.253278345433422
2015-03-12,22.6090690478552
2015-03-13,20.740073152499487
2015-03-16,17.854429709933157
2015-03-17,17.854429709933157
2015-03-18,18.44178436464077
2015-03-19,19.16569576259064
2015-03-20,18.531430479535736
2015-03-23,19.124396153131983
2015-03-24,19.124396153131983
2015-03-25,22.368328707528054
2015-03-26,23.30836294658308
2015-03-27,25.219460779381198
2015-03-30,25.775333146843515
2015-03-31,26.62559704763893
2015-04-01,26.152374627370282
2015-04-02,28.000928899546924
2015-04-03,25.408428820822287
2015-04-06,26.790453124089378
2015-04-07,24.2086200999546
2015-04-08,24.55556691787446
2015-04-09,24.376816428817147
2015-04-10,24.376816428817147
2015-04-13,28.40084284179881
2015-04-14,27.297563888521427
2015-04-15,25.464680409963588
2015-04-16,26.165046260534908
2015-04-17,26.165046260534908
2015-04-20,23.269129786081727
2015-04-21,23.54112104906281
2015-04-22,24.952351818812016
2015-04-23,23.866581293193676
2015-04-24,22.469196738687906
2015-04-27,25.57360718241347
2015-04-28,25.529054649239484
2015-04-29,26.05706665706249
2015-04-30,28.579820456182656
2015-05-01,28.63146279375084
2015-05-04,27.73475027774909
2015-05-05,29.67300029324448
2015-05-06,29.67300029324448
2015-05-07,29.67300029324448
2015-05-08,26.568268471134232
2015-05-11,26.36374239789169
2015-05-12,26.36374239789169
2015-05-13,23.62923140956514
2015-05-14,21.735819014285745
2015-05-15,21.88294959287084
2015-05-18,21.985291634257397
2015-05-19,21.985291634257397
2015-05-20,25.11579540865535
2015-05-21,24.205809790266017
2015-05-22,26.415522358778638
2015-05-25,26.40789784286785
2015-05-26,26.40789784286785
2015-05-27,25.652237229171387
2015-05-28,25.5593533541582
2015-05-29,25.5593533541582
2015-06-01,21.41853665624921
2015-06-02,21.284943268868425
2015-06-03,21.284943268868425
2015-06-04,19.38116601139069
2015-06-05,18.870096547792645
2015-06-08,18.879869571359762
2015-06-09,18.879869571359762
2015-06-10,19.221083815049926
2015-06-11,21.080761334098238
2015-06-12,22.644512121542448
2015-06-15,23.61129584374415
2015-06-16,22.421773498263
2015-06-17,21.369586928476128
2015-06-18,21.369586928476128
2015-06-19,21.369586928476128
2015-06-22,20.23900421240653
2015-06-23,19.835091838533835
2015-06-24,21.78421131178275
2015-06-25,21.78421131178275
2015-06-26,23.45013880624742
2015-06-29,23.10071754535978
2015-06-30,21.11734388998807
2015-07-01,20.92637752585888
2015-07-02,19.351605742342556
2015-07-03,21.031212676999235
2015-07-06,22.45901251383984
2015-07-07,20.481448209005226
2015-07-08,19.176702793904862
2015-07-09,20.277745041632453
2015-07-10,20.277745041632453
2015-07-13,19.38735771702384
2015-07-14,18.395567097379466
2015-07-15,18.395567097379466
2015-07-16,18.063919004545795
2015-07-17,16.770495307219825
2015-07-20,18.919262920252248
2015-07-21,18.98721374917182
2015-07-22,18.28019593896989
2015-07-23,18.329179971408752
2015-07-24,17.511992962283298
2015-07-27,16.793010281865865
2015-07-28,16.793010281865865
2015-07-29,16.981541082876447
2015-07-30,16.787791083513902
2015-07-31,16.787791083513902
2015-08-03,13.518807259535333
2015-08-04,14.471352113898096
2015-08-05,13.776200986037846
2015-08-06,14.506163360594776
2015-08-07,14.067567327298448
2015-08-10,15.706336259081178
2015-08-11,14.44102559795954
2015-08-12,15.166596946899212
2015-08-13,13.834745956456695
2015-08-14,12.674053587186187
2015-08-17,13.078420984591347
2015-08-18,13.078420984591347
2015-08-19,12.691133661180194
2015-08-20,12.273072022742666
2015-08-21,11.141255912567422
2015-08-24,10.978512625064225
2015-08-25,10.978512625064225
2015-08-26,10.978512625064225
2015-08-27,12.007226666159164
2015-08-28,12.007226666159164
2015-08-31,9.293880958961589
2015-09-01,9.293880958961589
2015-09-02,9.293880958961589
2015-09-03,8.649440729054076
2015-09-04,8.852133770391838
2015-09-07,8.867734595760364
2015-09-08,8.867734595760364
2015-09-09,10.458191017048245
2015-09-10,10.164781479056847
2015-09-11,9.162700181181368
2015-09-14,10.777377764003585
2015-09-15,11.574021117364572
2015-09-16,11.988887261108394
2015-09-17,12.052617696055306
2015-09-18,12.052617696055306
2015-09-21,10.359743631590222
2015-09-22,10.359743631590222
2015-09-23,10.359743631590222
2015-09-24,10.359743631590222
2015-09-25,8.223600426185707
2015-09-28,8.892903160227961
2015-09-29,9.145061073034283
2015-09-30,8.876215243107035
2015-10-01,8.739513892374356
2015-10-02,8.440069218202863
2015-10-05,8.649237305488551
2015-10-06,9.20292409327139
2015-10-07,9.297819850260057
2015-10-08,9.297819850260057
2015-10-09,8.009412120595472
2015-10-12,8.009412120595472
2015-10-13,8.009412120595472
2015-10-14,10.283103349432073
2015-10-15,10.445462352460575
2015-10-16,10.445462352460575
2015-10-19,12.23870671135857
2015-10-20,12.515862629072547
2015-10-21,13.168566451944333
2015-10-22,13.410562295587347
2015-10-23,14.689923047635725
2015-10-26,14.917554300001619
2015-10-27,14.917554300001619
2015-10-28,14.917554300001619
2015-10-29,14.940705298971755
2015-10-30,14.940705298971755
2015-11-02,17.123124393233415
2015-11-03,17.05772509394978
2015-11-04,18.386850950119406
